Phone Number,Project,Description,URL,Last Modified Date,Last Modified By,Transfer Prompt,Error Prompt,Backup Transfer Destination,Recovery URL,Recovery URL (alt),Reporting Group,Time Zone,Call Type,Service Combination,Contract,Environment,Outbound Web Account,Allow Blind Transfers,Traffic Plan,Routing notes,Utterance Capture,Logging (Dev),Logging (VXML),Logging (VXML Warnings),VXML Revision,VXML Update,DTMF Only,Call Field,Call Expression,Call Action,Max Live Calls,Extranet Applications,Exclude Billing,% Whole Calls Recorded,Play in browser?,IDM Events,IDM Events VXML Flow,State name
800-715-7563,Tellme QA - Platform,"IMG1010 Testing - Zoya, Brian, Hari, Ramon, Smriti, Nitin",http://test03.plat.qa.backvport.sv2.tellme.com/zoya/transfer/transfer-blind-IMG-uuiWithEncoding-45.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-819-8751,Tellme QA - Platform,For sjc01 testing Telco use,http://megaman.tellme.com/~eking/development/vxml/sessionobj.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
866-204-0980,Tellme QA - Platform,langueges,http://platqa-load05.voice-svc.int.sv2.247-inc.net/jjacob/panda/harness/start.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,MMEP Testing,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_8662040980,,True,True,True,True,,,False,"",,"",,,False,100.0,False,True,True,active
866-204-0981,Tellme QA - Platform,pod performance,http://platqa-qaheartbeat04.voice-svc.int.sv2.247-inc.net/perf/Manatee/contents/apps/bridgedTransfer.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,False,PlatQA_8662040981,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
866-204-0982,Tellme QA - Platform,w2m testing,http://error.vui.en-us.tellme.com/placeholder.vxml?ccxml=http://web2multimodal-qa.int.lb-priv.sv2.247-inc.net/controller/cb/ccxml/cloudbrain.ccxml?vak=dialog@dialog.mm1-qa-campbel.tellme-internal.sip.tellme.com,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Nuance Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_8662040982,,True,True,True,True,,,False,"",,"",,,False,0.0,True,True,True,active
866-296-9338,Tellme QA - Platform,Test,http://qaheartbeat03.plat.qa.swamp.sv2.tellme.com/~henryyu/playground/podsessionizer/vxml/jserror-1.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Global Crossing (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_GC_8662969338,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
866-491-8891,Tellme QA - Platform,For sjc01 testing,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
866-602-6255,Tellme QA - Platform,For sjc01 testing,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
877-355-3456,Tellme QA - Platform,For sjc01 testing,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
dialog@dialog.8005753547.sip.tellme.com,Tellme QA - Platform,testing P144_C12,http://platqa-load05.voice-svc.int.sv2.247-inc.net/kaiching/panda/harness/start.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,(gf8i2f2$5,error_default.wav,"",,,MMEP Testing,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,False,PlatQA_8005753547,,True,True,True,True,,,False,"",,"",8,,False,0.0,True,True,True,active
dialog@dialog.poptest1.tellme-dev.sip.tellme.com,Tellme QA - Platform,largegrammar app for 800ppc pod perf test,http://platqa-qaheartbeat04.voice-svc.int.sv2.247-inc.net/Panda/test-new.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,(gf8i2f2$5,error_default.wav,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_Poptest1,,True,True,True,True,,,False,ANI,,Accept,,,False,0.0,False,False,False,active
dialog@dialog.poptest2.tellme-dev.sip.tellme.com,Tellme QA - Platform,Manatee contents for 800ppc pod perf test,http://platqa-qaheartbeat04.voice-svc.int.sv2.247-inc.net/perf/Manatee/contents/start555T.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_Poptest2,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@dialog.poptest3.tellme-dev.sip.tellme.com,Tellme QA - Platform,capone app for 800ppc pod perf test,http://platqa-qaheartbeat03.voice-svc.int.sv2.247-inc.net/perf/CapOne/capOne_root.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_Poptest3,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@dialog.poptest4.tellme-dev.sip.tellme.com,Tellme QA - Platform,test app for classifier perf test,http://platqa-qaheartbeat04.voice-svc.int.sv2.247-inc.net/perf/Classifier/classifier_root.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_Poptest4,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@dialog.voip-test-1.tellme-qa.sip.tellme.com,Tellme QA - Platform,plat qa voip test vak,http://platqa-qaheartbeat04.voice-svc.int.sv2.247-inc.net/Panda/UPS/ups_root.vxml,Jun 04 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_Voiptest1,,False,True,True,True,,,False,"",,"",,,False,100.0,True,False,False,active
dialog@dialog.voip-test-2.tellme-qa.sip.tellme.com,Tellme QA - Platform,voipsim test,http://platqa-qaheartbeat03.voice-svc.int.sv2.247-inc.net/perf/CapOne/capOne_root.vxml,Jun 04 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,PlatQA_Voiptest2,,False,True,True,True,,,False,"",,"",,,False,100.0,True,False,False,active
dialog@dialogiptf.tellme-qa-platform.com.notifier.sip.tellme.com,Tellme QA - Platform,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Outbound Web,Microsoft DNN Speech Engine  -->  SBC-AT&T IPTF Outbound (plat qa),Tellme QA - Platform,Plat QA,dialogiptf.tellme-qa-platform.com,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
dialog@dialogiptf.tellme-qa-platform.com.notifier.sip.tellme.com,Tellme QA - Platform,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Outbound Web,Microsoft DNN Speech Engine  -->  SBC-AT&T IPTF Outbound (plat qa),Tellme QA - Platform,Plat QA,tellme-dev,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
dialog@dialogiptfstable.tellme-qa-platform.com.notifier.sip.tellme.com,Tellme QA - Platform,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft DNN Speech Engine  -->  SBC-AT&T IPTF Outbound (stable sv2),Tellme QA - Platform,Stable SV2,dialogiptfstable.tellme-qa-platform.com,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
602-314-7252,Tellme QA - Unstable,QA Global Crossing,http://test03.plat.qa.backvport.sv2.tellme.com/voiptest/VXML/transfer-bridge.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Global Crossing (Integrated)  -->  Nuance Speech Engine (plat qa),Tellme QA,Plat QA,,True,dialog-GP,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
602-357-4036,Tellme QA - Unstable,Plat QA Global Crossing Testing Number,http://test03.plat.qa.backvport.sv2.tellme.com/voiptest/VXML/international-outdial/index.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Inbound VXML,Global Crossing (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,False,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
866-203-8377,Tellme QA - Unstable,test,http://voipsim04.plat.qa.backvport.sv2.tellme.com/chunrong/vxml/transfer/transfer_mainmenu.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Inbound VXML,Global Crossing (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,False,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
866-825-5479,Tellme QA - Unstable,Verizon TDM,http://voipsim04.plat.qa.backvport.sv2.tellme.com/vxml/transfer/transfer_mainmenu.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Verizon TDM (Integrated)  -->  Nuance Speech Engine (plat qa),Do not use this contract,Plat QA,,True,PlatQA_MCI_8666621366,,False,True,True,True,,,False,"",,"",,,True,0.0,False,False,False,active
877-000-8150,Tellme QA - Unstable,AT&T VoIP Test Number,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
877-542-3826,Tellme QA - Unstable,QA ATT-IPTF,http://anvil.tellme.com/~ssiva/testapps/index.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Inbound VXML,AT&T IPTF (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
877-542-3861,Tellme QA - Unstable,QA ATT-IPTF,http://load04.plat.qa.swamp.sv2.tellme.com/njiang/VXML/transfer/transfer-blind.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Inbound VXML,AT&T IPTF (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
888-208-0692,Tellme QA - Unstable,,http://anvil.tellme.com/~ssiva/testapps/index.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Inbound VXML,AT&T IPTF (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
888-208-8685,Tellme QA - Unstable,,http://anvil.tellme.com/~ssiva/testapps/dtmfInput.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Inbound VXML,AT&T IPTF (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@ccasfunctional.ccas.sip.tellme.com,Tellme QA - Unstable,CCAS SIP Functional Test,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,CCAS   -->  Microsoft Speech Engine (plat qa),Tellme QA - Unstable,Plat QA,,True,CCAS-Functional-Test,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@dialog.poptest5.tellme-dev.sip.tellme.com,Tellme QA - Unstable,voipsim qualification,http://platqa-qaheartbeat02.voice-svc.int.sv2.247-inc.net/Panda/UPS-dcr/ups_root.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,dialog-GP,,False,True,True,True,,,False,"",,"",,,False,75.0,False,False,False,active
dialog@poptest1.tellme-dev.sip.tellme.com,Tellme QA - Unstable,,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,Tellme Internal   -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",100,,False,0.0,False,False,False,inactive
800-503-9059,Unassigned Numbers,CDE testing,http://slb01.iic1.sjc02.247-inc.net:7080/abg-main/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
outbound.dnn.test.stable.testdnn.com,Unassigned Numbers,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Outbound Web,Microsoft DNN Speech Engine  -->  AT&T TDM Outbound (plat qa),247 Speech Platform Dev,Plat QA,outbound.dnn.test.stable.testdnn.com,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
